ID,Video URL,Thumbnail URL,Start Time
55be1972142c44799f83ce3db4f14fbd,https://www.youtube.com/watch?v=1Q7jWgcShho,https://i.ytimg.com/vi/1Q7jWgcShho/mqdefault_live.jpg,2022-10-22T11:00:00Z
d9e5219a4cd84ac59bc35faa94729f01,https://www.youtube.com/watch?v=pmzqeMaqGy0,https://i.ytimg.com/vi/pmzqeMaqGy0/mqdefault_live.jpg,2022-10-22T12:00:00Z
25ea92b3581e41e3bdd73b82676fdf3d,https://www.youtube.com/watch?v=Vt70CLh4M9o,https://i.ytimg.com/vi/Vt70CLh4M9o/mqdefault_live.jpg,2022-10-22T12:00:00Z
