ID,Video URL,Thumbnail URL,Start Time
521d3e3d5e6e410aababfb8f290749b6,https://www.twitch.tv/fuyuhiro_vtuber,https://static-cdn.jtvnw.net/previews-ttv/live_user_fuyuhiro_vtuber-178x100.jpg,2022-07-17T12:00:00Z
