ID,Video URL,Thumbnail URL,Start Time
b8c13d7702844995a0b4a66eda4d31bc,https://www.youtube.com/watch?v=COQKP4Rcsks,https://i.ytimg.com/vi/COQKP4Rcsks/mqdefault_live.jpg,2022-08-05T11:30:00Z
20f0e269ce554a00920de0444bc22aaf,https://www.youtube.com/watch?v=_ItKZTuMeEU,https://i.ytimg.com/vi/_ItKZTuMeEU/mqdefault_live.jpg,2022-08-05T13:00:00Z
