ID,Video URL,Thumbnail URL,Start Time
32a08f858ffb4d6aba0624647cf8cf2d,https://www.youtube.com/watch?v=guxTlWSeQf4,https://i.ytimg.com/vi/guxTlWSeQf4/mqdefault_live.jpg,2022-12-17T13:00:00Z
