ID,Video URL,Thumbnail URL,Start Time
021e4f709f1a4c56b8cd200c476db3e7,https://www.youtube.com/watch?v=_8dyqsNGvRk,https://i.ytimg.com/vi/_8dyqsNGvRk/mqdefault_live.jpg,2022-08-13T11:00:00Z
4aa846c268a44370a9b71fe245249768,https://www.youtube.com/watch?v=mdXLHCqrJrI,https://i.ytimg.com/vi/mdXLHCqrJrI/mqdefault_live.jpg,2022-08-13T13:00:00Z
b80c21b76e7849f0a0fa94194fe2ad4b,https://www.youtube.com/watch?v=wYhvp1q_TiE,https://i.ytimg.com/vi/wYhvp1q_TiE/mqdefault_live.jpg,2022-08-13T13:00:00Z
0e9aeecbe8f04a62ab781cf2e520eba0,https://www.twitch.tv/shen_0828,https://static-cdn.jtvnw.net/previews-ttv/live_user_shen_0828-178x100.jpg,2022-08-13T13:00:00Z
