ID,Video URL,Thumbnail URL,Start Time
6c3eeb48b7764f11804ff8110d5d990b,https://www.youtube.com/watch?v=LX96UUD05hc,https://i.ytimg.com/vi/LX96UUD05hc/mqdefault_live.jpg,2022-08-09T12:00:00Z
