ID,Video URL,Thumbnail URL,Start Time
ec045a49833c4c2fa7b7012ca7544e18,https://www.twitch.tv/yami_vtb,https://static-cdn.jtvnw.net/previews-ttv/live_user_yami_vtb-178x100.jpg,2022-07-14T10:00:00Z
