ID,Video URL,Thumbnail URL,Start Time
2c83b5b4c0644e9d94c4221ba9543cc5,https://www.youtube.com/watch?v=DnZjMr2Mcgg,https://i.ytimg.com/vi/DnZjMr2Mcgg/mqdefault_live.jpg,2022-07-23T12:30:00Z
