ID,Video URL,Thumbnail URL,Start Time
ecbe9a46c7ec4f3d8fe217012c39d490,https://www.youtube.com/watch?v=TFUBBKI7WYY,https://i.ytimg.com/vi/TFUBBKI7WYY/mqdefault_live.jpg,2022-07-03T11:30:00Z
10550198223845c9a95ff1993088b464,https://www.youtube.com/watch?v=o8tm4u7OoNI,https://i.ytimg.com/vi/o8tm4u7OoNI/mqdefault_live.jpg,2022-07-03T12:00:00Z
2be709cdd22f4a63a95504731ba79afd,https://www.youtube.com/watch?v=Yzt5eHf8VRY,https://i.ytimg.com/vi/Yzt5eHf8VRY/mqdefault_live.jpg,2022-07-03T13:00:00Z
