ID,Video URL,Thumbnail URL,Start Time
e93bd1102e214cbaa71cc5b2e4a53595,https://www.youtube.com/watch?v=pEdqeEIZYlc,https://i.ytimg.com/vi/pEdqeEIZYlc/mqdefault_live.jpg,2022-08-29T11:30:00Z
