ID,Video URL,Thumbnail URL,Start Time
3f12c2866e564c3086183c6e75ef79eb,https://www.youtube.com/watch?v=yPpxiH40DJo,https://i.ytimg.com/vi/yPpxiH40DJo/mqdefault_live.jpg,2022-06-27T12:00:00Z
